asset,date,time,open,max,min,close,volume_usd,quantity
ICFFUT,2025-02-11,12:42:00,"425,59","425,59","425,17","425,17","127.634,39",3
ICFFUT,2025-02-11,13:10:00,"425,63","425,63","425,63","425,63","42.562,69",1
ICFFUT,2025-02-11,12:44:00,"425,50","425,50","425,50","425,50","42.550,30",1
ICFFUT,2025-02-11,12:46:00,"424,84","424,84","424,80","424,80","127.444,49",3
ICFFUT,2025-02-11,12:50:00,"424,80","424,80","424,80","424,80","42.480,12",1
ICFFUT,2025-02-11,12:52:00,"425,63","425,63","425,63","425,63","170.250,75",4
ICFFUT,2025-02-11,12:58:00,"425,21","425,21","425,21","425,21","42.521,40",1
ICFFUT,2025-02-11,13:02:00,"425,21","425,21","425,21","425,21","42.521,40",1
ICFFUT,2025-02-11,13:08:00,"425,63","425,63","425,63","425,63","42.562,69",1
ICFFUT,2025-02-11,13:18:00,"423,56","423,56","423,56","423,56","42.356,27",1
ICFFUT,2025-02-11,13:13:00,"424,02","424,02","423,48","423,48","296.650,78",7
ICFFUT,2025-02-11,13:14:00,"423,27","423,27","422,74","422,74","253.790,86",6
ICFFUT,2025-02-11,13:15:00,"423,07","423,07","423,07","423,07","42.306,73",1
ICFFUT,2025-02-11,13:20:00,"423,56","423,56","423,56","423,56","84.712,54",2
ICFFUT,2025-02-11,13:21:00,"423,81","423,81","423,56","423,56","169.499,40",4
ICFFUT,2025-02-11,13:22:00,"423,56","423,56","423,32","423,32","169.400,32",4
ICFFUT,2025-02-11,13:23:00,"423,36","423,44","423,36","423,44","211.694,67",5
ICFFUT,2025-02-11,13:27:00,"423,19","423,19","422,74","422,74","253.811,50",6
ICFFUT,2025-02-11,13:28:00,"422,57","422,57","422,49","422,49","253.526,65",6
ICFFUT,2025-02-11,13:11:00,"424,80","424,80","423,98","423,98","254.699,08",6
ICFFUT,2025-02-11,12:40:00,"425,75","425,75","425,75","425,75","42.575,07",1
ICFFUT,2025-02-11,12:05:00,"420,47","420,67","420,47","420,67","126.160,59",3
ICFFUT,2025-02-11,12:34:00,"425,21","426,78","425,21","426,78","212.908,39",5
ICFFUT,2025-02-11,13:30:00,"422,41","422,41","422,41","422,41","84.481,36",2
ICFFUT,2025-02-11,11:22:00,"420,22","420,22","420,22","420,22","42.021,88",1
ICFFUT,2025-02-11,11:25:00,"420,22","420,22","420,22","420,22","42.021,88",1
ICFFUT,2025-02-11,11:27:00,"420,92","421,13","420,92","421,13","126.313,34",3
ICFFUT,2025-02-11,11:28:00,"420,26","420,26","420,26","420,26","42.026,01",1
ICFFUT,2025-02-11,11:30:00,"421,09","421,09","421,09","421,09","42.108,57",1
ICFFUT,2025-02-11,11:34:00,"420,30","420,30","420,26","420,26","84.056,15",2
ICFFUT,2025-02-11,11:38:00,"420,18","420,18","420,18","420,18","84.035,50",2
ICFFUT,2025-02-11,11:39:00,"421,09","421,09","421,09","421,09","42.108,57",1
ICFFUT,2025-02-11,12:36:00,"427,48","427,53","427,28","427,28","341.938,14",8
ICFFUT,2025-02-11,11:42:00,"420,26","420,26","420,26","420,26","42.026,01",1
ICFFUT,2025-02-11,12:06:00,"421,04","421,33","421,04","421,33","168.450,81",4
ICFFUT,2025-02-11,12:08:00,"421,70","421,99","421,70","421,99","84.369,90",2
ICFFUT,2025-02-11,12:12:00,"422,74","422,74","422,74","422,74","42.273,71",1
ICFFUT,2025-02-11,12:13:00,"422,74","423,11","422,74","423,11","169.165,01",4
ICFFUT,2025-02-11,12:14:00,"423,15","423,15","423,15","423,15","169.259,96",4
ICFFUT,2025-02-11,12:16:00,"423,32","423,32","423,15","423,15","169.301,24",4
ICFFUT,2025-02-11,12:25:00,"423,15","423,15","423,15","423,15","42.314,99",1
ICFFUT,2025-02-11,12:28:00,"423,98","423,98","423,98","423,98","42.397,56",1
ICFFUT,2025-02-11,12:33:00,"424,72","425,13","424,72","425,13","127.465,13",3
ICFFUT,2025-02-11,11:49:00,"420,09","420,09","420,09","420,09","42.009,50",1
ICFFUT,2025-02-11,13:34:00,"422,32","422,32","422,32","422,32","42.232,42",1
ICFFUT,2025-02-11,14:42:00,"419,68","419,68","419,68","419,68","41.968,21",1
ICFFUT,2025-02-11,13:45:00,"422,28","422,28","422,24","422,24","84.452,46",2
ICFFUT,2025-02-11,14:44:00,"420,92","420,92","420,92","420,92","42.092,06",1
ICFFUT,2025-02-11,14:48:00,"421,09","421,09","421,09","421,09","42.108,57",1
ICFFUT,2025-02-11,14:52:00,"421,09","421,09","421,09","421,09","42.108,57",1
ICFFUT,2025-02-11,15:00:00,"421,04","421,04","421,04","421,04","42.104,45",1
ICFFUT,2025-02-11,15:05:00,"420,92","420,92","420,92","420,92","42.092,06",1
ICFFUT,2025-02-11,15:13:00,"420,92","420,92","420,92","420,92","42.092,06",1
ICFFUT,2025-02-11,15:15:00,"421,09","421,09","420,71","420,71","126.288,57",3
ICFFUT,2025-02-11,15:16:00,"420,71","420,71","420,71","420,71","84.142,84",2
ICFFUT,2025-02-11,15:20:00,"420,92","420,92","420,92","420,92","42.092,06",1
ICFFUT,2025-02-11,14:37:00,"419,68","419,68","419,68","419,68","41.968,21",1
ICFFUT,2025-02-11,15:25:00,"421,33","421,37","421,33","421,37","84.270,82",2
ICFFUT,2025-02-11,15:27:00,"421,46","421,46","421,46","421,46","42.145,73",1
ICFFUT,2025-02-11,15:28:00,"421,46","421,83","421,46","421,83","168.657,23",4
ICFFUT,2025-02-11,15:29:00,"422,32","422,32","422,32","422,32","42.232,42",1
ICFFUT,2025-02-11,15:34:00,"421,50","421,50","421,50","421,50","84.299,72",2
ICFFUT,2025-02-11,15:37:00,"422,70","422,74","422,70","422,74","84.543,28",2
ICFFUT,2025-02-11,15:51:00,"421,91","421,91","421,91","421,91","42.191,14",1
ICFFUT,2025-02-11,15:55:00,"421,54","421,54","421,50","421,50","84.303,84",2
ICFFUT,2025-02-11,16:51:00,"421,79","421,79","420,26","420,26","84.204,76",2
ICFFUT,2025-02-11,11:21:00,"419,85","419,85","419,85","419,85","41.984,73",1
ICFFUT,2025-02-11,15:26:00,"421,37","421,37","421,37","421,37","42.137,47",1
ICFFUT,2025-02-11,13:36:00,"422,20","422,20","422,20","422,20","84.440,08",2
ICFFUT,2025-02-11,14:36:00,"420,47","420,47","420,47","420,47","84.093,30",2
ICFFUT,2025-02-11,14:34:00,"420,26","420,71","420,26","420,71","294.310,04",7
ICFFUT,2025-02-11,13:46:00,"422,12","422,12","422,12","422,12","42.211,78",1
ICFFUT,2025-02-11,13:47:00,"422,12","422,12","422,12","422,12","42.211,78",1
ICFFUT,2025-02-11,13:51:00,"423,23","423,32","423,23","423,32","84.654,75",2
ICFFUT,2025-02-11,14:02:00,"423,15","423,15","423,03","423,03","169.247,57",4
ICFFUT,2025-02-11,14:05:00,"423,03","423,03","423,03","423,03","42.302,60",1
ICFFUT,2025-02-11,14:10:00,"422,74","422,74","422,74","422,74","126.821,12",3
ICFFUT,2025-02-11,14:16:00,"422,32","422,32","422,32","422,32","42.232,42",1
ICFFUT,2025-02-11,14:17:00,"422,32","422,32","422,08","422,08","168.904,92",4
ICFFUT,2025-02-11,14:18:00,"421,99","421,99","421,91","421,91","168.772,82",4
ICFFUT,2025-02-11,14:35:00,"420,51","420,51","420,51","420,51","84.101,56",2
ICFFUT,2025-02-11,14:19:00,"421,50","421,50","421,50","421,50","42.149,86",1
ICFFUT,2025-02-11,14:21:00,"420,80","420,80","420,80","420,80","42.079,68",1
ICFFUT,2025-02-11,14:22:00,"421,21","421,21","421,21","421,21","126.362,88",3
ICFFUT,2025-02-11,14:23:00,"420,80","420,80","420,26","420,26","294.277,01",7
ICFFUT,2025-02-11,14:25:00,"420,55","420,55","420,55","420,55","84.109,81",2
ICFFUT,2025-02-11,14:27:00,"419,76","419,76","419,68","419,68","83.944,68",2
ICFFUT,2025-02-11,14:28:00,"419,43","419,52","419,43","419,52","83.895,14",2
ICFFUT,2025-02-11,14:29:00,"420,55","420,55","420,55","420,55","42.054,91",1
ICFFUT,2025-02-11,14:30:00,"421,62","421,62","421,62","421,62","42.162,24",1
ICFFUT,2025-02-11,14:33:00,"420,96","420,96","420,92","420,92","126.284,44",3
ICFFUT,2025-02-11,14:20:00,"421,50","421,50","420,84","420,84","294.743,51",7
ICFFUT,2025-02-11,11:20:00,"420,92","420,92","420,09","420,09","168.256,78",4
ICFFUT,2025-02-11,11:33:00,"420,30","420,30","420,30","420,30","42.030,14",1
ICFFUT,2025-02-11,11:18:00,"419,43","419,60","419,43","419,60","83.903,40",2
ICFFUT,2025-02-11,09:37:00,"431,08","431,08","430,17","430,17","559.928,45",13
ICFFUT,2025-02-11,09:38:00,"429,80","430,29","429,34","430,29","214.861,07",5
ICFFUT,2025-02-11,09:41:00,"430,33","430,33","430,33","430,33","43.033,31",1
ICFFUT,2025-02-11,09:45:00,"430,33","430,54","430,33","430,54","86.087,27",2
ICFFUT,2025-02-11,09:46:00,"430,17","430,17","430,17","430,17","86.033,60",2
ICFFUT,2025-02-11,09:49:00,"430,58","430,58","430,17","430,17","86.074,88",2
ICFFUT,2025-02-11,09:50:00,"429,84","429,84","429,76","429,76","214.885,84",5
ICFFUT,2025-02-11,09:51:00,"429,76","429,76","429,76","429,76","42.975,52",1
ICFFUT,2025-02-11,09:53:00,"429,84","429,84","429,84","429,84","42.983,77",1
ICFFUT,2025-02-11,09:36:00,"431,82","431,82","431,82","431,82","43.181,93",1
ICFFUT,2025-02-11,09:54:00,"430,95","431,37","430,95","431,37","129.368,28",3
ICFFUT,2025-02-11,09:58:00,"431,61","431,61","431,61","431,61","43.161,29",1
ICFFUT,2025-02-11,10:01:00,"431,70","431,70","431,61","431,61","129.492,12",3
ICFFUT,2025-02-11,10:05:00,"430,46","430,46","430,21","430,21","129.108,19",3
ICFFUT,2025-02-11,10:06:00,"430,42","430,42","430,29","430,29","129.104,07",3
ICFFUT,2025-02-11,10:07:00,"430,17","430,17","429,34","429,34","601.533,38",14
ICFFUT,2025-02-11,10:08:00,"428,68","428,68","428,52","428,52","214.283,11",5
ICFFUT,2025-02-11,10:09:00,"428,52","428,52","428,52","428,52","128.555,00",3
ICFFUT,2025-02-11,10:13:00,"430,17","430,17","430,17","430,17","129.050,40",3
ICFFUT,2025-02-11,10:16:00,"429,59","429,76","429,59","429,76","386.692,95",9
ICFFUT,2025-02-11,09:55:00,"431,41","431,41","431,37","431,37","172.550,21",4
ICFFUT,2025-02-11,10:17:00,"428,64","428,64","428,06","428,06","385.619,60",9
ICFFUT,2025-02-11,09:35:00,"432,48","432,48","431,82","431,82","561.484,82",13
ICFFUT,2025-02-11,09:30:00,"432,48","432,48","432,48","432,48","43.247,98",1
ICFFUT,2025-02-11,11:19:00,"420,67","420,92","420,67","420,92","168.318,71",4
ICFFUT,2025-02-11,09:01:00,"435,29","435,53","430,17","432,64","996.169,16",23
ICFFUT,2025-02-11,09:02:00,"433,47","434,30","433,47","434,30","173.615,31",4
ICFFUT,2025-02-11,09:03:00,"434,01","434,30","434,01","434,30","173.689,61",4
ICFFUT,2025-02-11,09:06:00,"433,47","433,47","433,47","433,47","130.041,19",3
ICFFUT,2025-02-11,09:07:00,"433,88","433,88","433,88","433,88","260.330,07",6
ICFFUT,2025-02-11,09:08:00,"434,30","434,30","433,72","433,72","173.545,12",4
ICFFUT,2025-02-11,09:09:00,"433,47","433,47","433,47","433,47","43.347,06",1
ICFFUT,2025-02-11,09:11:00,"433,14","433,14","433,10","433,10","389.818,07",9
ICFFUT,2025-02-11,09:34:00,"432,73","432,73","432,73","432,73","43.272,75",1
ICFFUT,2025-02-11,09:12:00,"432,64","432,64","432,40","432,64","173.033,22",4
ICFFUT,2025-02-11,09:14:00,"432,23","432,23","432,23","432,23","86.446,43",2
ICFFUT,2025-02-11,09:15:00,"432,36","432,48","432,23","432,36","216.177,99",5
ICFFUT,2025-02-11,09:16:00,"432,85","433,68","432,64","432,64","303.078,53",7
ICFFUT,2025-02-11,09:18:00,"432,64","432,64","432,64","432,64","86.528,99",2
ICFFUT,2025-02-11,09:23:00,"432,64","432,64","432,64","432,64","43.264,50",1
ICFFUT,2025-02-11,09:24:00,"432,60","432,60","432,60","432,60","43.260,37",1
ICFFUT,2025-02-11,09:25:00,"432,64","432,64","432,56","432,56","173.049,73",4
ICFFUT,2025-02-11,09:26:00,"432,56","432,60","432,56","432,60","129.772,85",3
ICFFUT,2025-02-11,09:27:00,"432,60","432,60","432,56","432,56","86.516,61",2
ICFFUT,2025-02-11,09:13:00,"432,40","432,40","432,23","432,36","259.384,69",6
ICFFUT,2025-02-11,10:19:00,"427,69","427,69","426,87","426,87","384.463,67",9
ICFFUT,2025-02-11,09:04:00,"434,92","435,00","434,92","435,00","86.991,36",2
ICFFUT,2025-02-11,10:21:00,"426,82","426,82","426,82","426,82","42.682,41",1
ICFFUT,2025-02-11,10:53:00,"418,61","418,61","418,61","418,61","41.860,88",1
ICFFUT,2025-02-11,10:55:00,"419,02","419,43","419,02","419,43","167.674,69",4
ICFFUT,2025-02-11,10:56:00,"419,85","420,67","419,85","420,67","168.021,47",4
ICFFUT,2025-02-11,10:57:00,"421,04","421,42","421,04","421,42","168.496,22",4
ICFFUT,2025-02-11,10:58:00,"421,50","421,91","421,09","421,09","252.816,58",6
ICFFUT,2025-02-11,10:59:00,"421,09","421,09","421,09","421,09","168.434,30",4
ICFFUT,2025-02-11,11:00:00,"421,09","421,09","419,43","419,43","252.263,39",6
ICFFUT,2025-02-11,11:01:00,"419,48","419,48","419,48","419,48","41.947,57",1
ICFFUT,2025-02-11,11:02:00,"419,43","420,18","419,43","420,18","83.961,20",2
ICFFUT,2025-02-11,10:52:00,"419,15","419,15","418,20","418,61","418.394,10",10
ICFFUT,2025-02-11,11:05:00,"419,02","419,02","418,28","418,32","502.173,65",12
ICFFUT,2025-02-11,11:07:00,"416,96","416,96","416,96","416,96","83.391,49",2
ICFFUT,2025-02-11,11:08:00,"416,96","416,96","416,96","416,96","41.695,75",1
ICFFUT,2025-02-11,11:09:00,"418,20","418,20","417,00","417,00","83.519,47",2
ICFFUT,2025-02-11,09:00:00,"437,14","437,39","435,95","435,95","305.716,51",7
ICFFUT,2025-02-11,11:11:00,"417,78","417,78","417,78","417,78","83.556,62",2
ICFFUT,2025-02-11,11:13:00,"418,61","419,02","418,61","419,02","125.628,04",3
ICFFUT,2025-02-11,11:15:00,"419,85","419,85","419,48","419,48","83.932,30",2
ICFFUT,2025-02-11,11:16:00,"419,43","419,43","419,43","419,43","83.886,89",2
ICFFUT,2025-02-11,10:20:00,"426,87","426,87","426,87","426,87","42.686,54",1
ICFFUT,2025-02-11,11:06:00,"417,87","417,87","416,96","416,96","292.105,53",7
ICFFUT,2025-02-11,10:51:00,"419,15","419,15","419,15","419,15","41.914,55",1
ICFFUT,2025-02-11,11:14:00,"419,76","419,76","419,76","419,76","41.976,47",1
ICFFUT,2025-02-11,10:49:00,"419,48","419,48","419,43","419,43","209.721,34",5
ICFFUT,2025-02-11,10:50:00,"419,48","419,48","419,31","419,31","671.119,86",16
ICFFUT,2025-02-11,10:24:00,"426,87","426,87","426,25","426,25","127.948,14",3
ICFFUT,2025-02-11,10:26:00,"426,87","426,87","426,29","426,29","85.315,28",2
ICFFUT,2025-02-11,10:29:00,"426,29","426,29","426,04","426,04","170.440,65",4
ICFFUT,2025-02-11,10:30:00,"425,38","425,38","424,39","424,39","509.943,10",12
ICFFUT,2025-02-11,10:31:00,"425,21","425,21","424,35","424,35","127.473,39",3
ICFFUT,2025-02-11,10:32:00,"423,81","425,21","422,98","425,21","466.414,39",11
ICFFUT,2025-02-11,10:33:00,"423,98","423,98","423,98","423,98","211.987,78",5
ICFFUT,2025-02-11,10:34:00,"423,85","423,85","423,85","423,85","42.385,17",1
ICFFUT,2025-02-11,10:25:00,"426,82","426,87","426,82","426,87","85.368,94",2
ICFFUT,2025-02-11,10:37:00,"423,56","423,56","423,56","423,56","42.356,27",1
ICFFUT,2025-02-11,10:48:00,"419,56","419,56","419,43","419,43","167.786,16",4
ICFFUT,2025-02-11,10:36:00,"423,85","423,85","422,98","422,98","84.683,65",2
ICFFUT,2025-02-11,10:47:00,"420,80","420,80","420,80","420,80","42.079,68",1
ICFFUT,2025-02-11,10:46:00,"421,13","421,13","419,48","420,92","252.378,98",6
ICFFUT,2025-02-11,10:23:00,"427,61","427,69","426,87","426,87","256.515,53",6
ICFFUT,2025-02-11,10:43:00,"421,91","421,91","421,17","421,17","168.582,92",4
ICFFUT,2025-02-11,10:42:00,"421,91","421,91","421,91","421,91","42.191,14",1
ICFFUT,2025-02-11,10:41:00,"422,74","422,74","422,74","422,74","126.821,12",3
ICFFUT,2025-02-11,10:45:00,"421,25","421,25","421,13","421,13","168.475,58",4
ICFFUT,2025-02-11,10:40:00,"423,15","423,15","422,74","422,74","549.632,49",13
ICFFUT,2025-02-12,13:50:00,"427,24","427,24","427,24","427,24","42.723,69",1
ICFFUT,2025-02-12,12:56:00,"425,83","425,83","425,83","425,83","42.583,33",1
ICFFUT,2025-02-12,13:07:00,"425,92","425,92","425,92","425,92","42.591,59",1
ICFFUT,2025-02-12,13:08:00,"425,13","425,13","425,13","425,13","42.513,15",1
ICFFUT,2025-02-12,13:14:00,"425,21","425,21","425,21","425,21","212.607,02",5
ICFFUT,2025-02-12,13:19:00,"425,26","425,26","425,26","425,26","42.525,53",1
ICFFUT,2025-02-12,13:21:00,"425,26","425,26","425,26","425,26","42.525,53",1
ICFFUT,2025-02-12,13:22:00,"425,42","425,42","425,42","425,42","85.084,09",2
ICFFUT,2025-02-12,13:29:00,"425,34","425,34","425,34","425,34","297.736,52",7
ICFFUT,2025-02-12,13:24:00,"425,34","425,34","425,34","425,34","255.202,73",6
ICFFUT,2025-02-12,13:30:00,"425,34","425,34","425,34","425,34","552.939,26",13
ICFFUT,2025-02-12,13:31:00,"425,34","425,34","425,34","425,34","467.871,68",11
ICFFUT,2025-02-12,13:38:00,"426,66","426,66","426,66","426,66","42.665,89",1
ICFFUT,2025-02-12,13:39:00,"426,82","426,82","426,82","426,82","42.682,41",1
ICFFUT,2025-02-12,13:42:00,"426,04","426,04","426,04","426,04","42.603,97",1
ICFFUT,2025-02-12,12:54:00,"425,38","425,38","425,38","425,38","42.537,92",1
ICFFUT,2025-02-12,13:45:00,"427,07","427,07","426,70","426,87","170.750,27",4
ICFFUT,2025-02-12,13:23:00,"425,34","425,34","425,34","425,34","297.736,52",7
ICFFUT,2025-02-12,13:37:00,"426,16","426,20","426,16","426,20","85.236,84",2
ICFFUT,2025-02-12,12:31:00,"426,87","426,87","426,87","426,87","42.686,54",1
ICFFUT,2025-02-12,12:44:00,"425,92","425,92","425,92","425,92","42.591,59",1
ICFFUT,2025-02-12,12:14:00,"424,68","424,68","424,39","424,39","84.906,57",2
ICFFUT,2025-02-12,13:51:00,"427,28","427,28","427,28","427,28","42.727,82",1
ICFFUT,2025-02-12,12:16:00,"424,18","424,80","424,18","424,80","84.898,32",2
ICFFUT,2025-02-12,12:18:00,"424,80","424,80","424,80","424,80","42.480,12",1
ICFFUT,2025-02-12,12:20:00,"424,88","424,88","424,88","424,88","42.488,38",1
ICFFUT,2025-02-12,12:21:00,"424,72","424,72","424,55","424,55","84.927,22",2
ICFFUT,2025-02-12,12:22:00,"424,51","424,51","424,51","424,51","84.902,45",2
ICFFUT,2025-02-12,12:24:00,"426,49","426,49","426,49","426,49","42.649,38",1
ICFFUT,2025-02-12,12:45:00,"426,62","426,62","426,62","426,62","85.323,53",2
ICFFUT,2025-02-12,12:27:00,"425,26","425,26","425,26","425,26","42.525,53",1
ICFFUT,2025-02-12,12:30:00,"426,49","426,87","426,49","426,87","170.708,99",4
ICFFUT,2025-02-12,12:32:00,"427,61","427,90","427,61","427,86","213.890,92",5
ICFFUT,2025-02-12,12:33:00,"427,69","427,69","427,69","427,69","42.769,10",1
ICFFUT,2025-02-12,12:34:00,"427,86","427,86","427,86","427,86","42.785,61",1
ICFFUT,2025-02-12,12:39:00,"426,82","426,82","426,74","426,74","85.356,56",2
ICFFUT,2025-02-12,12:40:00,"425,92","426,04","425,92","426,04","127.787,14",3
ICFFUT,2025-02-12,12:42:00,"427,03","427,03","427,03","427,03","42.703,05",1
ICFFUT,2025-02-12,12:43:00,"426,29","426,29","426,25","426,25","85.253,35",2
ICFFUT,2025-02-12,12:29:00,"425,96","426,04","425,96","426,04","127.795,40",3
ICFFUT,2025-02-12,13:52:00,"427,24","427,61","427,24","427,28","299.119,50",7
ICFFUT,2025-02-12,14:40:00,"431,90","431,90","431,90","431,90","43.190,19",1
ICFFUT,2025-02-12,13:54:00,"427,61","428,39","427,61","428,39","256.746,71",6
ICFFUT,2025-02-12,14:51:00,"429,88","430,17","429,84","429,84","128.988,47",3
ICFFUT,2025-02-12,14:52:00,"429,84","429,84","429,84","429,84","42.983,77",1
ICFFUT,2025-02-12,14:56:00,"430,00","430,00","430,00","430,00","43.000,29",1
ICFFUT,2025-02-12,14:58:00,"430,17","430,17","430,17","430,17","43.016,80",1
ICFFUT,2025-02-12,14:59:00,"430,13","430,13","430,13","430,13","43.012,67",1
ICFFUT,2025-02-12,15:01:00,"429,67","429,76","429,59","429,59","300.795,59",7
ICFFUT,2025-02-12,15:02:00,"429,38","429,38","429,34","429,34","386.416,36",9
ICFFUT,2025-02-12,15:03:00,"429,34","429,76","429,34","429,76","300.787,33",7
ICFFUT,2025-02-12,14:49:00,"430,99","430,99","430,99","430,99","86.198,73",2
ICFFUT,2025-02-12,15:14:00,"430,17","430,17","430,17","430,17","43.016,80",1
ICFFUT,2025-02-12,15:23:00,"429,55","429,55","429,55","429,55","85.909,75",2
ICFFUT,2025-02-12,15:32:00,"429,92","429,92","429,92","429,92","42.992,03",1
ICFFUT,2025-02-12,15:41:00,"429,84","429,84","429,84","429,84","42.983,77",1
ICFFUT,2025-02-12,15:42:00,"429,92","429,92","429,92","429,92","42.992,03",1
ICFFUT,2025-02-12,15:51:00,"430,58","430,66","430,58","430,66","86.124,42",2
ICFFUT,2025-02-12,15:59:00,"430,91","430,91","430,87","430,87","86.178,09",2
ICFFUT,2025-02-12,16:30:00,"428,93","431,41","428,93","430,17","387.345,22",9
ICFFUT,2025-02-12,12:11:00,"424,39","424,39","424,39","424,39","42.438,84",1
ICFFUT,2025-02-12,15:17:00,"430,17","430,17","430,17","430,17","86.033,60",2
